year,condition,cylinders,fuel,miles,status,transmission,drive,type,color,manufacturer,price_cad
2001.0,excellent,6 ,gas,87815.0,clean,automatic,fwd,mini-van,white,dodge,17544.0
2007.0,good,6 ,gas,110000.0,clean,automatic,4wd,hatchback,black,audi,10744.0
2002.0,fair,8 ,diesel,1234.0,clean,manual,4wd,sedan,other,any,4388331.04
2003.0,excellent,4 ,gas,192000.0,clean,automatic,4wd,SUV,other,toyota,6120.0
2015.0,excellent,8 ,gas,86616.0,clean,automatic,4wd,pickup,white,chevrolet,30600.000000000004
2006.0,excellent,6 ,gas,95000.0,clean,manual,rwd,convertible,silver,porsche,19040.0
2019.0,like new,6 ,gas,36559.0,clean,automatic,rwd,sedan,black,dodge,33812.32
2015.0,good,4 ,other,16701.0,clean,other,4wd,pickup,silver,gmc,40786.4
2013.0,excellent,4 ,gas,35000.0,clean,automatic,fwd,hatchback,other,honda,13598.640000000001
2001.0,unknown,6 ,gas,224807.0,clean,automatic,rwd,pickup,silver,toyota,9384.0
2010.0,good,4 ,gas,92830.0,clean,automatic,fwd,hatchback,white,mazda,10064.0
2016.0,unknown,6 ,gas,58211.0,clean,automatic,4wd,truck,other,chevrolet,39370.64
2004.0,unknown,4 ,gas,90422.0,clean,automatic,rwd,pickup,black,chevrolet,25704.000000000004
2020.0,unknown,4 ,gas,18491.0,clean,automatic,4wd,pickup,unknown,chevrolet,71096.72
2001.0,good,6 ,gas,150000.0,clean,automatic,fwd,SUV,white,toyota,2040.0000000000002
2004.0,unknown,6 ,gas,220000.0,clean,automatic,4wd,SUV,other,toyota,10873.2
2001.0,good,4 ,gas,130000.0,clean,manual,4wd,convertible,black,audi,7480.000000000001
2017.0,unknown,6 ,gas,77758.0,clean,automatic,4wd,pickup,other,ford,80235.92000000001
2011.0,excellent,6 ,gas,129082.0,clean,automatic,4wd,sedan,white,bmw,12918.640000000001
2008.0,good,6 ,gas,123242.0,clean,automatic,fwd,mini-van,silver,dodge,5426.400000000001
2009.0,good,4 ,gas,96500.0,clean,automatic,fwd,sedan,other,honda,9452.0
2008.0,good,8 ,diesel,126772.0,clean,automatic,4wd,truck,black,ford,28555.920000000002
2005.0,excellent,6 ,gas,236000.0,clean,automatic,4wd,SUV,silver,toyota,8840.0
2018.0,excellent,4 ,gas,23189.0,clean,automatic,fwd,sedan,unknown,ford,25833.2
2002.0,excellent,6 ,gas,135000.0,clean,automatic,rwd,sedan,silver,bmw,5440.0
2005.0,good,4 ,gas,146000.0,clean,manual,fwd,sedan,silver,honda,5304.0
2017.0,excellent,6 ,gas,32041.0,clean,automatic,rwd,sedan,white,bmw,85662.32
2002.0,like new,6 ,gas,94361.0,clean,automatic,fwd,mini-van,unknown,chevrolet,4078.6400000000003
2006.0,unknown,6 ,gas,104269.0,clean,automatic,fwd,sedan,silver,kia,4692.0
2008.0,excellent,8 ,diesel,184955.0,clean,automatic,4wd,pickup,other,ford,3400.0000000000005
2013.0,good,8 ,gas,122857.0,clean,automatic,rwd,van,white,2013,26520.000000000004
2001.0,excellent,4 ,gas,207000.0,clean,automatic,4wd,SUV,other,ford,4073.2000000000003
2015.0,unknown,6 ,gas,70876.0,clean,automatic,4wd,SUV,black,audi,32543.440000000002
1939.0,good,8 ,gas,10000.0,clean,automatic,rwd,hatchback,other,Plymouth,11560.0
2016.0,excellent,6 ,gas,139000.0,clean,automatic,rwd,van,white,nissan,22984.0
2017.0,unknown,4 ,gas,40854.0,clean,automatic,4wd,SUV,other,ford,29348.800000000003
2015.0,like new,4 ,gas,129766.0,clean,automatic,fwd,sedan,other,ford,9513.2
2006.0,excellent,4 ,gas,113000.0,clean,automatic,fwd,sedan,other,nissan,3536.0000000000005
2012.0,unknown,4 ,gas,116000.0,clean,automatic,fwd,sedan,unknown,hyundai,8792.400000000001
2011.0,unknown,4 ,gas,77753.0,clean,automatic,fwd,hatchback,other,honda,14806.320000000002
2002.0,like new,8 ,gas,22500.0,clean,automatic,rwd,convertible,other,ford,34680.0
2014.0,excellent,6 ,gas,113000.0,clean,automatic,4wd,truck,black,ford,29920.000000000004
2006.0,unknown,8 ,diesel,240000.0,clean,automatic,4wd,truck,other,ford,5440.0
2016.0,unknown,6 ,gas,132000.0,clean,automatic,fwd,sedan,other,ford,16252.000000000002
2018.0,good,4 ,gas,19385.0,clean,other,fwd,sedan,other,hyundai,25826.4
2011.0,unknown,8 ,diesel,103639.0,clean,automatic,4wd,truck,unknown,ford,61198.64000000001
2013.0,unknown,4 ,gas,189981.0,clean,automatic,fwd,sedan,silver,toyota,10576.720000000001
2016.0,good,6 ,gas,17302.0,clean,other,4wd,pickup,other,chevrolet,40786.4
2013.0,good,6 ,gas,92000.0,clean,automatic,rwd,pickup,silver,ford,12920.000000000002
1994.0,excellent,8 ,gas,91000.0,clean,automatic,rwd,hatchback,other,chevrolet,10880.0
2018.0,unknown,4 ,gas,25773.0,clean,automatic,4wd,SUV,black,nissan,35346.4
2010.0,good,4 ,hybrid,61102.0,clean,other,fwd,hatchback,unknown,toyota,17666.4
2004.0,good,8 ,gas,234000.0,clean,automatic,rwd,pickup,silver,gmc,6664.000000000001
2011.0,excellent,4 ,gas,80100.0,clean,automatic,4wd,sedan,other,audi,13586.400000000001
2010.0,unknown,4 ,gas,136398.0,clean,other,4wd,SUV,other,nissan,8160.000000000001
2016.0,unknown,4 ,gas,106772.0,clean,automatic,fwd,sedan,white,ford,11558.640000000001
2009.0,unknown,4 ,gas,105720.0,clean,automatic,4wd,pickup,silver,ford,24466.4
2013.0,excellent,6 ,gas,101000.0,clean,automatic,4wd,SUV,silver,mazda,17680.0
2011.0,excellent,6 ,gas,129000.0,clean,automatic,4wd,SUV,other,gmc,17000.0
2002.0,unknown,4 ,diesel,160408.0,clean,automatic,4wd,pickup,black,ford,42146.4
2018.0,like new,8 ,gas,69000.0,rebuilt,automatic,fwd,pickup,silver,chevrolet,29920.000000000004
2014.0,good,4 ,gas,174571.0,clean,automatic,rwd,van,other,ford,11553.2
2010.0,excellent,6 ,gas,104000.0,rebuilt,automatic,fwd,sedan,white,ford,6793.200000000001
2007.0,excellent,8 ,gas,260555.0,clean,automatic,rwd,SUV,black,gmc,13598.640000000001
2016.0,good,6 ,gas,121348.0,clean,automatic,rwd,truck,white,chevrolet,26642.4
2015.0,unknown,8 ,diesel,217197.0,clean,automatic,4wd,pickup,white,ford,46238.64000000001
2002.0,unknown,6 ,gas,159715.0,clean,automatic,fwd,sedan,silver,toyota,4352.0
2006.0,like new,6 ,gas,157000.0,salvage,automatic,fwd,SUV,white,nissan,6800.000000000001
2013.0,salvage,4 ,gas,200000.0,salvage,automatic,fwd,sedan,other,chevrolet,3944.0000000000005
2005.0,unknown,8 ,gas,254899.0,clean,automatic,4wd,SUV,unknown,chevrolet,8158.64
2018.0,unknown,4 ,diesel,101500.0,clean,automatic,4wd,pickup,white,gmc,65273.200000000004
2015.0,excellent,4 ,gas,55438.0,clean,automatic,fwd,SUV,other,ford,27193.2
2017.0,unknown,4 ,gas,68832.0,clean,automatic,fwd,sedan,black,toyota,19788.0
2017.0,excellent,4 ,gas,95120.0,clean,automatic,rwd,SUV,unknown,cadillac,58466.4
2019.0,unknown,6 ,gas,39000.0,clean,automatic,fwd,SUV,other,honda,44873.200000000004
2006.0,unknown,4 ,gas,186060.0,clean,automatic,fwd,pickup,silver,toyota,17340.0
2014.0,good,4 ,other,37329.0,clean,other,rwd,sedan,unknown,cadillac,29906.4
2014.0,unknown,4 ,gas,106647.0,clean,automatic,fwd,sedan,silver,toyota,14266.400000000001
2008.0,like new,8 ,gas,113000.0,clean,automatic,4wd,SUV,black,chevrolet,23392.0
2012.0,good,8 ,gas,68696.0,clean,other,4wd,pickup,black,gmc,38066.4
2017.0,unknown,4 ,gas,67876.0,clean,automatic,4wd,SUV,black,nissan,40793.200000000004
2002.0,excellent,8 ,gas,193000.0,clean,automatic,fwd,SUV,other,dodge,5358.400000000001
1999.0,excellent,4 ,gas,284000.0,clean,automatic,rwd,SUV,silver,toyota,5440.0
2005.0,good,6 ,gas,204000.0,clean,automatic,fwd,van,other,toyota,7888.000000000001
2001.0,good,4 ,gas,142332.0,clean,automatic,fwd,hatchback,black,toyota,6732.000000000001
2006.0,excellent,6 ,gas,150000.0,clean,manual,fwd,sedan,black,honda,8153.200000000001
2003.0,unknown,8 ,diesel,150412.0,clean,automatic,4wd,truck,unknown,gmc,27198.640000000003
2006.0,good,4 ,gas,219579.0,clean,automatic,4wd,truck,black,ford,12648.0
2013.0,unknown,4 ,gas,41919.0,clean,automatic,4wd,SUV,other,audi,26513.2
2003.0,good,6 ,gas,151232.0,clean,automatic,fwd,sedan,white,nissan,5032.0
2006.0,good,6 ,gas,109244.0,clean,automatic,fwd,van,white,dodge,6390.64
2018.0,unknown,4 ,gas,75083.0,clean,automatic,fwd,mini-van,unknown,toyota,39939.12
2020.0,unknown,4 ,gas,7080.0,clean,automatic,fwd,sedan,silver,hyundai,24477.280000000002
2015.0,excellent,8 ,gas,86288.0,clean,automatic,4wd,SUV,other,bmw,36380.0
2017.0,unknown,4 ,gas,16592.0,clean,automatic,fwd,sedan,other,toyota,25840.000000000004
2021.0,unknown,4 ,gas,6254.0,clean,automatic,fwd,sedan,other,mini,39427.76
2018.0,good,4 ,gas,15353.0,clean,other,fwd,hatchback,other,ford,32626.4
1985.0,fair,4 ,gas,92000.0,clean,manual,rwd,hatchback,other,toyota,5168.0
2013.0,good,8 ,diesel,117550.0,clean,automatic,rwd,truck,white,International,38066.4
1999.0,excellent,8 ,diesel,254332.0,rebuilt,automatic,rwd,pickup,white,ford,17678.640000000003
2012.0,excellent,4 ,gas,99756.0,clean,automatic,fwd,sedan,silver,ford,7466.400000000001
2001.0,good,6 ,gas,190000.0,clean,automatic,fwd,convertible,other,toyota,5440.0
2019.0,unknown,4 ,other,10637.0,clean,automatic,4wd,pickup,white,chevrolet,81568.72
2008.0,unknown,6 ,gas,191705.0,clean,automatic,4wd,SUV,unknown,toyota,27198.640000000003
2012.0,unknown,6 ,gas,142317.0,clean,automatic,4wd,truck,white,ford,24775.120000000003
2018.0,unknown,4 ,gas,78373.0,clean,automatic,4wd,SUV,other,ford,23798.640000000003
2011.0,excellent,6 ,gas,115036.0,clean,automatic,rwd,pickup,other,dodge,13598.640000000001
2003.0,excellent,8 ,gas,117688.0,clean,automatic,4wd,SUV,other,ford,10748.08
2010.0,unknown,4 ,gas,160191.0,clean,automatic,fwd,sedan,other,toyota,13598.640000000001
2007.0,excellent,4 ,hybrid,197137.0,clean,automatic,fwd,sedan,unknown,toyota,5276.8
2007.0,unknown,6 ,gas,188464.0,clean,automatic,fwd,van,other,dodge,4760.0
2015.0,excellent,8 ,gas,52100.0,lien,automatic,rwd,van,silver,nissan,39032.0
2017.0,excellent,4 ,gas,81250.0,clean,automatic,fwd,sedan,other,chevrolet,2720.0
2014.0,good,8 ,gas,123128.0,clean,automatic,rwd,van,white,gmc,20393.2
2012.0,excellent,4 ,gas,138094.0,clean,automatic,4wd,SUV,other,nissan,17673.2
2011.0,good,6 ,gas,168473.0,clean,automatic,4wd,SUV,other,toyota,13593.2
2016.0,unknown,4 ,other,148813.0,clean,automatic,4wd,pickup,white,chevrolet,57113.200000000004
2011.0,excellent,4 ,gas,71633.0,clean,automatic,rwd,sedan,white,bmw,17659.600000000002
2015.0,unknown,4 ,gas,54132.0,clean,automatic,fwd,sedan,white,kia,18332.800000000003
2017.0,unknown,4 ,hybrid,84552.0,clean,automatic,fwd,sedan,white,chevrolet,20395.920000000002
2014.0,excellent,8 ,gas,157500.0,clean,automatic,4wd,SUV,white,gmc,25833.2
2005.0,good,8 ,gas,92000.0,clean,automatic,rwd,pickup,white,ford,13600.000000000002
2016.0,excellent,4 ,gas,49981.0,salvage,automatic,fwd,hatchback,other,honda,12240.0
2012.0,good,6 ,gas,145000.0,clean,automatic,fwd,van,unknown,dodge,8153.200000000001
2011.0,good,8 ,gas,109324.0,clean,automatic,4wd,truck,silver,chevrolet,21080.0
2007.0,like new,4 ,gas,33000.0,clean,automatic,fwd,convertible,unknown,mini,8160.000000000001
2005.0,excellent,8 ,gas,176000.0,clean,automatic,4wd,pickup,black,toyota,15640.000000000002
2017.0,good,6 ,gas,136001.0,clean,automatic,rwd,truck,black,nissan,23120.0
2001.0,excellent,6 ,gas,220342.0,clean,automatic,fwd,sedan,other,ford,2312.0
2007.0,excellent,6 ,gas,165000.0,clean,automatic,4wd,SUV,silver,dodge,5427.76
2006.0,good,12 ,gas,82326.0,clean,automatic,rwd,sedan,black,bmw,11553.2
2004.0,unknown,6 ,gas,204079.0,clean,automatic,4wd,SUV,silver,nissan,3944.0000000000005
2019.0,unknown,8 ,gas,32910.0,clean,automatic,4wd,pickup,silver,chevrolet,54979.36
2014.0,unknown,4 ,gas,131005.0,clean,automatic,fwd,SUV,unknown,nissan,11288.0
2019.0,good,4 ,electric,22544.0,clean,other,rwd,sedan,white,tesla,51666.4
2011.0,excellent,4 ,diesel,119654.0,clean,automatic,4wd,pickup,black,ford,40795.920000000006
2017.0,unknown,4 ,gas,73127.0,clean,automatic,fwd,hatchback,black,mini,23107.760000000002
2008.0,good,6 ,gas,85381.0,clean,other,rwd,sedan,unknown,bmw,13598.640000000001
2019.0,like new,6 ,gas,16524.0,clean,automatic,rwd,van,white,ford,44744.0
2005.0,like new,6 ,gas,106229.0,clean,automatic,4wd,SUV,other,hyundai,8153.200000000001
2017.0,good,6 ,gas,30973.0,clean,automatic,4wd,SUV,other,ford,39304.0
2012.0,excellent,8 ,gas,147750.0,clean,automatic,4wd,truck,silver,gmc,21073.2
2015.0,unknown,4 ,gas,123293.0,clean,automatic,4wd,SUV,unknown,chevrolet,25840.000000000004
2004.0,unknown,8 ,diesel,217794.0,clean,automatic,4wd,truck,unknown,chevrolet,23118.640000000003
2008.0,unknown,4 ,gas,129760.0,clean,automatic,4wd,SUV,unknown,honda,10201.36
2007.0,unknown,6 ,gas,124946.0,clean,automatic,4wd,SUV,unknown,ford,5440.0
2017.0,excellent,4 ,gas,48393.0,clean,automatic,fwd,sedan,white,honda,23700.72
2020.0,good,4 ,gas,3836.0,clean,other,fwd,hatchback,white,nissan,33442.4
2012.0,excellent,8 ,diesel,130000.0,rebuilt,automatic,4wd,truck,white,ford,43520.0
2012.0,unknown,4 ,gas,146577.0,clean,automatic,fwd,pickup,white,toyota,21910.960000000003
2018.0,unknown,4 ,gas,82922.0,clean,automatic,fwd,sedan,white,honda,29918.640000000003
2017.0,like new,4 ,gas,18631.0,clean,manual,fwd,sedan,white,nissan,13532.000000000002
2015.0,unknown,4 ,gas,119240.0,clean,automatic,fwd,sedan,other,nissan,10880.0
2002.0,excellent,6 ,gas,136674.0,clean,automatic,fwd,truck,silver,toyota,24344.0
2016.0,unknown,4 ,gas,74209.0,clean,automatic,4wd,pickup,other,chevrolet,33394.8
2010.0,good,4 ,gas,142020.0,clean,automatic,fwd,sedan,other,dodge,5712.0
2003.0,excellent,6 ,diesel,176150.0,clean,manual,rwd,truck,unknown,ford,29906.4
2017.0,unknown,4 ,diesel,72033.0,clean,automatic,4wd,pickup,white,ford,85680.0
2017.0,good,6 ,gas,23401.0,clean,other,4wd,pickup,white,toyota,43506.4
2013.0,good,6 ,gas,103605.0,clean,other,fwd,sedan,black,honda,17544.0
2013.0,excellent,6 ,gas,120000.0,rebuilt,automatic,4wd,SUV,other,ford,12104.0
2013.0,excellent,4 ,gas,88000.0,clean,automatic,4wd,SUV,white,nissan,13872.000000000002
2020.0,excellent,4 ,gas,42338.0,clean,automatic,fwd,SUV,unknown,nissan,26792.000000000004
2019.0,good,4 ,other,32742.0,clean,other,fwd,sedan,black,toyota,20633.920000000002
2016.0,good,4 ,gas,85578.0,clean,automatic,fwd,SUV,other,kia,15638.640000000001
2013.0,unknown,6 ,gas,138224.0,clean,automatic,rwd,SUV,other,dodge,17544.0
2017.0,good,6 ,gas,70760.0,clean,other,4wd,SUV,other,ford,40242.4
2019.0,good,4 ,other,10370.0,clean,other,fwd,sedan,other,hyundai,21746.4
2015.0,good,4 ,other,58793.0,clean,automatic,rwd,sedan,unknown,bmw,30722.4
2008.0,excellent,4 ,gas,130000.0,clean,automatic,fwd,sedan,white,ford,3393.2000000000003
2012.0,good,8 ,gas,117250.0,clean,automatic,rwd,van,white,ford,20395.920000000002
2005.0,unknown,4 ,gas,257892.0,clean,automatic,fwd,pickup,white,chevrolet,9513.2
2015.0,unknown,6 ,gas,98666.0,clean,automatic,fwd,SUV,other,ford,22434.56
2008.0,good,4 ,gas,147859.0,clean,automatic,fwd,sedan,white,nissan,4758.64
1937.0,excellent,8 ,gas,300.0,clean,manual,rwd,sedan,other,ford,30600.000000000004
2016.0,good,6 ,gas,29499.0,clean,other,4wd,pickup,silver,chevrolet,47042.4
2013.0,excellent,6 ,gas,132000.0,clean,automatic,4wd,pickup,other,ford,32633.2
2014.0,excellent,8 ,gas,144186.0,clean,automatic,4wd,truck,white,gmc,42690.4
2013.0,unknown,6 ,gas,115877.0,clean,automatic,4wd,SUV,white,kia,19033.2
2001.0,unknown,6 ,diesel,238436.0,clean,manual,rwd,truck,white,volvo,21760.0
2016.0,unknown,6 ,gas,56654.0,clean,automatic,4wd,pickup,white,ford,54393.200000000004
2018.0,unknown,4 ,gas,44925.0,clean,automatic,4wd,SUV,white,bmw,44873.200000000004
2006.0,excellent,6 ,gas,161000.0,clean,automatic,4wd,SUV,black,nissan,6798.64
2008.0,good,8 ,gas,193500.0,clean,automatic,rwd,pickup,white,toyota,15640.000000000002
2009.0,excellent,8 ,gas,258000.0,clean,automatic,4wd,pickup,black,chevrolet,10880.0
2020.0,good,4 ,gas,17162.0,clean,other,fwd,sedan,black,nissan,36584.0
2015.0,unknown,6 ,gas,111453.0,clean,automatic,4wd,sedan,other,bmw,26246.640000000003
1978.0,excellent,6 ,gas,70842.0,clean,manual,4wd,truck,other,1978,34680.0
2017.0,like new,4 ,gas,33734.0,clean,automatic,fwd,sedan,black,toyota,21617.2
2011.0,good,6 ,gas,107000.0,clean,automatic,rwd,sedan,black,chevrolet,4080.0000000000005
2008.0,good,5 ,gas,165000.0,clean,automatic,4wd,sedan,black,volvo,5712.0
2007.0,good,10 ,gas,46463.0,clean,automatic,rwd,truck,white,ford,33986.4
1977.0,good,4 ,gas,50000.0,clean,automatic,4wd,SUV,unknown,chevrolet,13600.000000000002
2018.0,unknown,4 ,gas,37176.0,clean,automatic,4wd,sedan,other,bmw,31953.2
2013.0,excellent,4 ,gas,89578.0,clean,automatic,fwd,sedan,black,ford,8132.8
2010.0,excellent,4 ,gas,138000.0,clean,manual,fwd,hatchback,other,mini,8840.0
2015.0,excellent,4 ,gas,63954.0,clean,automatic,fwd,SUV,other,audi,21624.0
2007.0,unknown,4 ,gas,53869.0,clean,automatic,4wd,pickup,black,ford,17612.0
2003.0,good,6 ,gas,153778.0,clean,automatic,fwd,mini-van,other,chevrolet,5438.64
2008.0,good,4 ,gas,153700.0,clean,automatic,fwd,sedan,unknown,saab,6120.0
2007.0,good,8 ,gas,150000.0,clean,automatic,4wd,pickup,black,ford,2720.0
2006.0,good,4 ,gas,120000.0,clean,automatic,fwd,sedan,other,toyota,8024.000000000001
2014.0,excellent,5 ,gas,120000.0,clean,manual,4wd,pickup,silver,toyota,32640.000000000004
2012.0,unknown,4 ,other,185308.0,clean,automatic,4wd,pickup,black,ford,30593.2
2014.0,good,4 ,other,67344.0,clean,other,4wd,pickup,other,ford,42146.4
2002.0,good,6 ,gas,260000.0,clean,manual,4wd,pickup,silver,toyota,8024.000000000001
2017.0,excellent,6 ,gas,37182.0,clean,automatic,fwd,mini-van,other,dodge,24473.2
2016.0,excellent,4 ,gas,116847.0,clean,manual,fwd,hatchback,white,mazda,14958.640000000001
2020.0,unknown,4 ,gas,18491.0,clean,automatic,4wd,pickup,unknown,chevrolet,71096.72
2008.0,good,8 ,gas,196752.0,clean,automatic,4wd,SUV,white,chevrolet,14756.000000000002
2014.0,unknown,8 ,gas,154148.0,clean,automatic,rwd,pickup,other,ford,25580.24
2007.0,excellent,12 ,gas,46000.0,clean,automatic,4wd,convertible,unknown,Bentley,65278.64000000001
2017.0,unknown,4 ,gas,91970.0,clean,manual,4wd,pickup,other,toyota,29913.2
2012.0,excellent,6 ,gas,101479.0,clean,manual,fwd,sedan,silver,nissan,10875.92
1998.0,excellent,6 ,gas,98200.0,clean,automatic,fwd,sedan,other,honda,6800.000000000001
2012.0,excellent,4 ,gas,150228.0,clean,automatic,fwd,sedan,other,ford,7480.000000000001
2017.0,unknown,4 ,gas,52884.0,clean,automatic,fwd,sedan,other,nissan,20398.640000000003
2013.0,excellent,4 ,gas,100000.0,rebuilt,automatic,fwd,sedan,black,honda,14212.000000000002
2003.0,good,8 ,gas,59554.0,clean,automatic,rwd,sedan,other,ford,5712.0
2009.0,unknown,4 ,gas,148470.0,clean,automatic,fwd,sedan,other,nissan,10744.0
2012.0,excellent,4 ,gas,100520.0,clean,automatic,fwd,sedan,other,hyundai,16318.640000000001
2018.0,good,8 ,gas,1655.0,clean,automatic,rwd,pickup,white,chevrolet,67993.20000000001
2011.0,excellent,6 ,gas,167549.0,clean,automatic,4wd,pickup,other,honda,16184.000000000002
2015.0,good,6 ,gas,54000.0,clean,automatic,rwd,van,white,ford,47593.200000000004
2015.0,like new,6 ,gas,116000.0,clean,automatic,4wd,SUV,silver,gmc,25838.640000000003
2015.0,excellent,6 ,gas,106056.0,clean,automatic,fwd,SUV,unknown,nissan,21624.0
2001.0,good,8 ,gas,147000.0,clean,automatic,rwd,van,white,ford,2992.0
2011.0,excellent,6 ,gas,140000.0,clean,automatic,rwd,sedan,other,bmw,11560.0
2011.0,good,6 ,gas,95504.0,clean,automatic,fwd,mini-van,other,toyota,20393.2
2017.0,unknown,4 ,gas,43149.0,clean,automatic,rwd,truck,unknown,toyota,656.88
2018.0,unknown,4 ,other,69354.0,clean,automatic,fwd,pickup,white,ford,46237.280000000006
2011.0,like new,8 ,gas,143000.0,clean,automatic,4wd,truck,other,gmc,24412.0
2010.0,excellent,4 ,gas,101942.0,clean,automatic,fwd,sedan,other,honda,9513.2
2017.0,good,4 ,other,24062.0,clean,other,fwd,hatchback,black,mini,36706.4
2009.0,good,6 ,gas,111000.0,clean,automatic,rwd,sedan,white,dodge,8833.2
2013.0,unknown,4 ,gas,106152.0,clean,automatic,4wd,SUV,other,bmw,16315.920000000002
2018.0,good,6 ,gas,37332.0,clean,other,4wd,pickup,silver,nissan,38066.4
2012.0,excellent,6 ,gas,119223.0,clean,automatic,fwd,sedan,silver,honda,16313.2
2018.0,unknown,8 ,gas,33153.0,clean,automatic,4wd,truck,unknown,chevrolet,51678.64000000001
2018.0,unknown,6 ,gas,28037.0,clean,automatic,fwd,SUV,silver,honda,38073.200000000004
2010.0,unknown,4 ,gas,143426.0,clean,automatic,fwd,sedan,silver,toyota,12913.2
2020.0,unknown,4 ,gas,26502.0,clean,automatic,fwd,hatchback,other,kia,134.64000000000001
2013.0,unknown,4 ,gas,99256.0,clean,automatic,fwd,sedan,other,honda,21640.320000000003
2019.0,unknown,6 ,gas,12592.0,clean,automatic,4wd,truck,unknown,honda,57117.280000000006
2019.0,unknown,4 ,gas,28073.0,clean,automatic,4wd,truck,black,gmc,81598.64
2011.0,unknown,8 ,gas,24238.0,clean,automatic,rwd,convertible,other,chevrolet,43515.920000000006
2012.0,unknown,4 ,gas,124471.0,clean,automatic,fwd,SUV,white,chevrolet,11628.0
2015.0,unknown,4 ,gas,48290.0,clean,automatic,fwd,sedan,unknown,ford,372.64000000000004
2017.0,good,8 ,other,95447.0,clean,other,4wd,pickup,black,chevrolet,50306.4
2005.0,excellent,4 ,gas,130882.0,clean,automatic,fwd,sedan,unknown,honda,7140.000000000001
2015.0,good,6 ,other,56344.0,clean,automatic,fwd,van,white,dodge,37393.200000000004
2017.0,unknown,4 ,gas,22420.0,clean,automatic,rwd,sedan,other,dodge,47266.8
2004.0,good,8 ,gas,168731.0,clean,automatic,4wd,SUV,silver,toyota,13600.000000000002
2003.0,excellent,6 ,gas,124549.0,clean,automatic,4wd,truck,other,nissan,14946.400000000001
2008.0,unknown,4 ,gas,227751.0,clean,automatic,4wd,SUV,other,ford,4063.6800000000003
2017.0,good,8 ,diesel,31337.0,clean,automatic,4wd,truck,white,ford,81586.40000000001
2016.0,good,8 ,gas,75734.0,clean,automatic,rwd,truck,white,chevrolet,36706.4
2002.0,unknown,8 ,gas,72915.0,clean,automatic,4wd,truck,unknown,chevrolet,29918.640000000003
2013.0,unknown,4 ,gas,90684.0,clean,automatic,4wd,SUV,other,honda,19574.480000000003
2019.0,unknown,4 ,gas,46895.0,clean,automatic,4wd,pickup,white,toyota,51666.4
2007.0,excellent,4 ,hybrid,57000.0,clean,automatic,fwd,sedan,white,honda,81.60000000000001
2015.0,unknown,6 ,gas,87506.0,clean,automatic,4wd,truck,black,ford,37257.200000000004
2010.0,excellent,8 ,gas,139109.0,clean,automatic,rwd,SUV,black,ford,13464.000000000002
2020.0,unknown,3 ,gas,10622.0,clean,automatic,4wd,SUV,unknown,ford,39426.4
2016.0,excellent,8 ,gas,141950.0,clean,automatic,4wd,truck,unknown,ford,36040.0
2017.0,excellent,4 ,gas,96762.0,clean,automatic,fwd,sedan,white,chevrolet,20397.280000000002
2016.0,good,6 ,gas,17302.0,clean,other,4wd,pickup,other,chevrolet,40786.4
2007.0,unknown,4 ,hybrid,147644.0,clean,other,fwd,sedan,unknown,toyota,6392.000000000001
2011.0,excellent,4 ,gas,75000.0,clean,automatic,4wd,SUV,other,toyota,16313.2
2018.0,unknown,4 ,gas,38450.0,salvage,automatic,fwd,SUV,black,ford,11628.0
2017.0,like new,4 ,gas,30361.0,clean,automatic,4wd,SUV,unknown,nissan,22297.2
2017.0,unknown,6 ,gas,56882.0,clean,automatic,4wd,SUV,other,toyota,37387.76
2009.0,good,6 ,gas,193000.0,clean,automatic,fwd,SUV,white,Escape,5372.0
2019.0,unknown,4 ,gas,17037.0,clean,automatic,fwd,van,white,nissan,26408.480000000003
2017.0,unknown,6 ,gas,45422.0,clean,automatic,4wd,SUV,unknown,ford,735.7600000000001
2011.0,unknown,8 ,diesel,194448.0,clean,automatic,4wd,pickup,other,ford,40793.200000000004
2010.0,excellent,8 ,gas,128500.0,clean,automatic,4wd,pickup,other,chevrolet,22297.2
2005.0,excellent,8 ,gas,127000.0,clean,automatic,4wd,SUV,other,chevrolet,21624.0
2015.0,unknown,8 ,diesel,140041.0,clean,automatic,4wd,pickup,other,chevrolet,61193.200000000004
2018.0,good,4 ,gas,23787.0,clean,other,fwd,sedan,other,honda,25282.4
2001.0,like new,8 ,gas,144000.0,clean,automatic,4wd,pickup,other,chevrolet,20400.0
2020.0,unknown,4 ,gas,30255.0,clean,automatic,4wd,pickup,unknown,chevrolet,56290.4
2016.0,excellent,4 ,gas,64000.0,clean,automatic,4wd,SUV,white,kia,20398.640000000003
2011.0,excellent,4 ,gas,138000.0,clean,automatic,fwd,sedan,silver,ford,1.36
2018.0,unknown,6 ,gas,35500.0,clean,automatic,rwd,pickup,white,chevrolet,44867.76
2017.0,like new,6 ,gas,34890.0,clean,automatic,fwd,van,silver,toyota,38073.200000000004
2009.0,excellent,4 ,diesel,109523.0,clean,automatic,4wd,pickup,other,ford,24473.2
2014.0,unknown,4 ,gas,102753.0,clean,automatic,fwd,sedan,white,chevrolet,11240.400000000001
1997.0,fair,4 ,gas,158525.0,clean,automatic,fwd,sedan,other,honda,1700.0000000000002
2015.0,unknown,6 ,gas,43718.0,rebuilt,automatic,4wd,truck,unknown,toyota,37944.0
2012.0,excellent,4 ,gas,128000.0,rebuilt,automatic,fwd,van,white,ford,7480.000000000001
